backend,h,filename,source,l,num_edges,total_gate_weight,edge_term_random,edge_term_std,readout_term_random,readout_term_std,edge_term_optimal_adj,ratio_edge_readout,denom_l_plus_E,norm_combined,norm_edge_only,norm_readout_only,norm_separate_sum,norm_edge_by_gate_weight,norm_weighted_half,size_bucket
toronto,27,randomcircuit_n16.qasm,mqt_bench,16,116,933.0,266.60243215886874,24.642577763703525,0.726870003938675,0.16503712368631307,45.436558809131384,366.7814474586045,132,2.0252219860818745,2.298296828955765,0.045429375246167185,2.343726204201932,0.28574751571154205,1.171863102100966,medium (11-20Q)
toronto,27,hhl_n18.qasm,mqt_bench,18,152,624.0,181.0553695778735,12.485355011012997,0.7789100068807602,0.16527959532417716,30.388438045978546,232.44709655603444,170,1.069613409322084,1.191153747222852,0.043272778160042234,1.234426525382894,0.29015283586197677,0.617213262691447,medium (11-20Q)
toronto,27,melbourne_1qu_qu06_len50_vqe_uccsd_n6_transpiled_27.qasm,mlqd,6,4,23.0,7.018504570275545,2.4757449694602682,0.24764400705695153,0.13117218111811876,1.120086658746004,28.341104045620924,10,0.7266148577332496,1.7546261425688863,0.041274001176158585,1.7959001437450448,0.30515237262067585,0.8979500718725224,small (5-10Q)
toronto,27,qaoa_n22_seed0.qasm,mqt_bench,22,118,472.0,135.96130075596272,8.36054574062322,1.0061219978332518,0.11383783753698838,22.986126214265823,135.13401063565263,140,0.9783387339556855,1.1522144131861247,0.04573281808332963,1.1979472312694543,0.2880536032965312,0.5989736156347272,large (21-50Q)
toronto,27,16QBT_05CYC_TFL_6.qasm,queko,16,11,15.0,4.366740007139742,0.8251772546005272,0.6552360028028488,0.14361316406478064,0.7304912991821766,6.664377397549128,27,0.18599911147935522,0.3969763642854311,0.04095225017517805,0.43792861446060916,0.2911160004759828,0.21896430723030458,medium (11-20Q)
toronto,27,melbourne_1qu_qu10_len75_qft_n29_transpiled_3.qasm,mlqd,10,15,29.0,8.146211894638837,1.713454392383959,0.431918004155159,0.12341605982050954,1.4122831784188747,18.860551809070806,25,0.34312519595175983,0.5430807929759225,0.0431918004155159,0.5862725933914383,0.28090385843582194,0.29313629669571917,small (5-10Q)
toronto,27,qaoa_n14_seed1.qasm,mqt_bench,14,50,200.0,57.902751378417015,7.137465405543244,0.6123640090227127,0.14706430344468296,9.739883989095688,94.55609821162659,64,0.9142986779287458,1.1580550275683403,0.043740286358765194,1.2017953139271056,0.2895137568920851,0.6008976569635528,medium (11-20Q)
toronto,27,20QBT_45CYC_.5D1_.1D2_7.qasm,queko,20,26,45.0,12.981831911411136,2.0830963259765274,0.8717340040206909,0.13445644182629904,2.1914738975465298,14.891964580405434,46,0.30116447642243105,0.4993012273619668,0.04358670020103454,0.5428879275630013,0.2884851535869141,0.27144396378150065,medium (11-20Q)
toronto,27,melbourne_1qu_qu10_len40_multiplier_n15_transpiled_7.qasm,mlqd,10,11,19.0,5.457005799105391,1.5621104062685418,0.4368540093302727,0.159687807101258,0.9252889789640903,12.491600586363754,21,0.2806599908778888,0.4960914362823083,0.043685400933027266,0.5397768372153355,0.2872108315318627,0.26988841860766777,small (5-10Q)
toronto,27,qaoa_n15_seed1.qasm,mqt_bench,15,57,228.0,66.10173743043094,7.789158279679889,0.6630180078744888,0.18284389328642775,11.103467747569084,99.6982535094947,72,0.9272882699764643,1.1596796040426482,0.04420120052496592,1.2038808045676141,0.28991990101066206,0.6019404022838071,medium (11-20Q)
toronto,27,draper_qft_adder_n6.qasm,mqt_bench,6,9,24.0,6.906876752804965,1.806414156553326,0.27989000871777536,0.15994893432449406,1.1687860786914825,24.677110785220822,15,0.479117784101516,0.7674307503116627,0.046648334786295896,0.8140790850979587,0.28778653136687354,0.40703954254897934,small (5-10Q)
toronto,27,hwb7_59.qasm,revlib,7,21,6893.0,1983.7564097309112,401.34118892302786,0.32164000973105433,0.1589178749138657,335.6851016841829,6167.629491709282,28,70.85993034788008,94.4645909395672,0.04594857281872205,94.51053951238592,0.28779289275074876,47.25526975619296,small (5-10Q)
toronto,27,melbourne_1qu_qu12_len85_square_root_n18_transpiled_21.qasm,mlqd,12,16,33.0,9.318632749738171,1.9104036577138228,0.5645240184664726,0.16273800897823507,1.6070808582007885,16.507061603954785,28,0.3529698845787373,0.5824145468586357,0.04704366820553938,0.6294582150641751,0.2823828105981264,0.31472910753208755,medium (11-20Q)
toronto,27,small_qaoa_n6_qaoa_n6.qasm,qasmbench,6,9,54.0,16.61164648987353,3.649744922053117,0.2864520078897476,0.13388718972789054,2.6297686770558357,57.99102827817209,15,1.126539899850885,1.8457384988748364,0.047742001314957934,1.8934805001897943,0.3076230831458061,0.9467402500948972,small (5-10Q)
toronto,27,melbourne_only2qu_qu07_twoqugatenum12_qft_n18_transpiled_2.qasm,mlqd,7,7,12.0,3.462568194437772,1.041224754596441,0.32215601205825806,0.13953836524395172,0.5843930393457413,10.748109812743797,14,0.270337443321145,0.494652599205396,0.04602228743689401,0.54067488664229,0.28854734953648103,0.270337443321145,small (5-10Q)
toronto,27,melbourne_only2qu_qu09_twoqugatenum18_sat_n11_transpiled_8.qasm,mlqd,9,10,18.0,5.07802511010319,1.4056103911897744,0.3787040039896965,0.13154925781122404,0.8765895590186119,13.408955428528685,19,0.2871962691627835,0.507802511010319,0.04207822266552183,0.5498807336758409,0.2821125061168439,0.27494036683792045,small (5-10Q)
toronto,27,melbourne_only2qu_qu06_twoqugatenum12_qpe_n9_transpiled_2.qasm,mlqd,6,6,12.0,3.2531296865455808,0.98229072095092,0.2674000036716461,0.14350279622308607,0.5843930393457413,12.165780261320647,12,0.2933774741847689,0.5421882810909301,0.04456666727860769,0.5867549483695378,0.27109414054546505,0.2933774741847689,small (5-10Q)
toronto,27,bv_n20.qasm,mqt_bench,20,9,9.0,2.7542149657290427,0.9619080243012901,0.8907520145177841,0.14940596897562244,0.43829477950930595,3.0920109310334363,29,0.1256885165602354,0.30602388508100475,0.044537600725889206,0.35056148580689395,0.30602388508100475,0.17528074290344697,medium (11-20Q)
toronto,27,qwalk_n16.qasm,mqt_bench,16,97,44094.0,12923.844868751168,1569.3153093934143,0.7243819975852966,0.16610212260768287,2147.3522230759263,17841.201067713413,113,114.37671903317481,133.2355141108368,0.04527387484908104,133.28078798568586,0.29309758399671537,66.64039399284293,medium (11-20Q)
toronto,27,20QBT_45CYC_.3D1_.3D2_7.qasm,queko,20,40,135.0,38.809971763473,4.7056872804595935,0.860774000287056,0.15649644463776904,6.574421692639589,45.08729556251748,60,0.6611790960626677,0.970249294086825,0.043038700014352796,1.0132879941011779,0.28748127232202225,0.5066439970505889,medium (11-20Q)
toronto,27,melbourne_1qu_qu08_len40_ising_n26_transpiled_1.qasm,mlqd,8,6,12.0,3.585989074446261,0.9735282391574753,0.36928000539541245,0.16392004786673148,0.5843930393457413,9.710758833548288,14,0.28251921998869095,0.5976648457410435,0.046160000674426556,0.6438248464154701,0.29883242287052175,0.32191242320773505,small (5-10Q)
toronto,27,cm82a_208.qasm,revlib,8,23,195.0,56.80289587261155,12.884599451207963,0.342884002327919,0.11910666116583783,9.496386889368296,165.66213496973765,31,1.8434122540303055,2.4696911248961544,0.042860500290989874,2.5125516251871445,0.29129690191082847,1.2562758125935722,small (5-10Q)
toronto,27,melbourne_1qu_qu10_len85_adder_n64_transpiled_4.qasm,mlqd,10,12,34.0,9.791417900044472,2.170870816280028,0.4288320088386536,0.13708173990133354,1.655780278146267,22.83275897841958,22,0.4645568140401421,0.8159514916703726,0.04288320088386536,0.8588346925542379,0.2879828794130727,0.42941734627711897,small (5-10Q)
toronto,27,queko_aspen4_1qu_qu15_len85_qram_n20_transpiled_1.qasm,mlqd,15,18,36.0,10.686237146053463,2.047490562469979,0.6731440216302872,0.15065017592748925,1.7531791180372238,15.875112609887658,33,0.34422367174799245,0.5936798414474146,0.044876268108685814,0.6385561095561004,0.2968399207237073,0.3192780547780502,medium (11-20Q)
toronto,27,20QBT_45CYC_.7D1_.1D2_8.qasm,queko,20,23,45.0,12.39233265697956,2.375064279163453,0.8839860022068023,0.13943077605008816,2.1914738975465298,14.018697836892287,43,0.30875159672526425,0.5387970720425895,0.044199300110340116,0.5829963721529297,0.27538517015510133,0.2914981860764648,medium (11-20Q)
toronto,27,melbourne_1qu_qu11_len40_qft_n29_transpiled_6.qasm,mlqd,11,8,15.0,4.161712580081075,1.13553566674905,0.4797920089960098,0.16149836938888856,0.7304912991821766,8.67399310961781,19,0.24428971521458342,0.5202140725101344,0.04361745536327362,0.5638315278734081,0.27744750533873835,0.28191576393670403,medium (11-20Q)
toronto,27,draper_qft_adder_n18.qasm,mqt_bench,18,81,234.0,67.9926716721803,7.976238642162814,0.7812499952316284,0.14993908550450982,11.395664267241955,87.03062027158353,99,0.6946860774486053,0.8394156996565468,0.043402777512868244,0.8828184771694151,0.29056697295803546,0.44140923858470754,medium (11-20Q)
toronto,27,16QBT_15CYC_TFL_5.qasm,queko,16,17,44.0,12.699826577790082,2.346574272588978,0.7021280097961425,0.15589706257196667,2.1427744776010513,18.08762277049363,33,0.4061198359874614,0.747048622222946,0.04388300061225891,0.7909316228352049,0.28863242222250185,0.39546581141760245,medium (11-20Q)
toronto,27,melbourne_1qu_qu08_len40_qf21_n15_transpiled_1.qasm,mlqd,8,6,13.0,3.6879360825289043,1.1280202611738095,0.3234140034019947,0.1640528733881501,0.6330924592912197,11.403142856324935,14,0.28652500613792137,0.6146560137548174,0.04042675042524934,0.6550827641800667,0.2836873909637619,0.32754138209003336,small (5-10Q)
toronto,27,hhl_n13.qasm,mqt_bench,13,77,316.0,91.04125016111881,10.634044070620838,0.5816000109910965,0.15938321559218463,15.389016702771187,156.535846699825,90,1.018031668578999,1.1823538981963482,0.0447384623839305,1.2270923605802786,0.288105222028857,0.6135461802901393,medium (11-20Q)
toronto,27,qaoa_n6_seed0.qasm,mqt_bench,6,10,40.0,11.812210517376661,2.881369307977863,0.24217400446534157,0.11623460470135023,1.9479767978191376,48.77571621881964,16,0.7533990326151252,1.181221051737666,0.040362334077556926,1.221583385815223,0.2953052629344165,0.6107916929076115,small (5-10Q)
toronto,27,20QBT_45CYC_.4D1_.1D2_8.qasm,queko,20,25,45.0,12.773672872576862,1.9530647510869665,0.9105960083007812,0.14360727004553828,2.1914738975465298,14.027815580273835,45,0.30409486401950314,0.5109469149030744,0.04552980041503906,0.5564767153181135,0.2838593971683747,0.27823835765905675,medium (11-20Q)
toronto,27,hhl_n19.qasm,mqt_bench,19,170,694.0,201.2034156953171,12.724523262411681,0.841022001504898,0.14709706147898566,33.79739744216204,239.23680395434377,189,1.069018188872074,1.1835495040901005,0.04426431586867884,1.2278138199587794,0.28991846641976526,0.6139069099793897,medium (11-20Q)
toronto,27,ae_n6.qasm,mqt_bench,6,15,94.0,26.41085944911465,8.050927970962015,0.27396200835704804,0.14234784408986392,4.577745474874973,96.40336485887495,21,1.2707057836891285,1.76072396327431,0.04566033472617467,1.8063842980004845,0.2809665898841984,0.9031921490002423,small (5-10Q)
toronto,27,graphstate_n13.qasm,mqt_bench,13,13,13.0,3.7187421939428895,0.6555515889642493,0.5752820128202438,0.1513657562565348,0.6330924592912197,6.464207312361895,26,0.16515477718319743,0.28605709184176076,0.04425246252463414,0.3303095543663949,0.28605709184176076,0.16515477718319746,medium (11-20Q)
toronto,27,melbourne_1qu_qu13_len65_ising_n34_transpiled_2.qasm,mlqd,13,9,17.0,4.743949007904157,0.9685330985670405,0.6080880039930343,0.18155963137446846,0.8278901390731335,7.801418506454371,22,0.24327440963169053,0.5271054453226841,0.046776000307156486,0.5738814456298406,0.2790558239943622,0.2869407228149203,medium (11-20Q)
toronto,27,cdkm_ripple_carry_adder_n14.qasm,mqt_bench,14,19,97.0,27.732692712694405,5.037898397586303,0.6353280109167099,0.12921961101022944,4.723843734711409,43.650983800760045,33,0.8596369916245792,1.4596154059312845,0.04538057220833642,1.504995978139621,0.2859040485844784,0.7524979890698105,medium (11-20Q)
toronto,27,qaoa_n13_seed1.qasm,mqt_bench,13,41,164.0,46.67005450103432,6.3491141008047896,0.6015400093793869,0.16625945941512124,7.986704871058464,77.58428994471066,54,0.8753998983409945,1.1382940122203493,0.04627230841379899,1.1845663206341484,0.28457350305508733,0.5922831603170742,medium (11-20Q)
toronto,27,misex1_241.qasm,revlib,15,63,1694.0,481.85579146675764,86.06961810993747,0.6907020097970963,0.1529675145467825,82.49681738764048,697.6319521761776,78,6.186493506109676,7.648504626456471,0.04604680065313975,7.6945514271096105,0.2844485191657365,3.8472757135548052,medium (11-20Q)
toronto,27,melbourne_1qu_qu09_len40_qram_n20_transpiled_2.qasm,mlqd,9,9,16.0,4.72756386722438,1.5207634187349892,0.3813559994101524,0.15998344264035097,0.779190719127655,12.396720844923264,18,0.28382888147969626,0.5252848741360423,0.04237288882335027,0.5676577629593925,0.29547274170152377,0.28382888147969626,small (5-10Q)
toronto,27,20QBT_45CYC_.1D1_.2D2_4.qasm,queko,20,40,90.0,25.778998292516917,3.1547723992116072,0.9216780024766922,0.13096723396289955,4.3829477950930595,27.96963605862865,60,0.44501127158322684,0.6444749573129229,0.046083900123834606,0.6905588574367575,0.2864333143612991,0.34527942871837874,medium (11-20Q)
toronto,27,20QBT_45CYC_.2D1_.3D2_6.qasm,queko,20,38,135.0,38.692326949173584,4.057035236072145,0.8984120112657547,0.1609623779378493,6.574421692639589,43.06746399645831,58,0.6825989475937817,1.01821913024141,0.044920600563287734,1.063139730804698,0.28660982925313766,0.531569865402349,medium (11-20Q)
toronto,27,20QBT_45CYC_.0D1_.2D2_0.qasm,queko,20,36,90.0,25.580750233465807,3.586247946958977,0.8698320138454437,0.15240598871834,4.3829477950930595,29.408839668220267,56,0.47233182584484373,0.7105763953740502,0.04349160069227219,0.7540679960663224,0.28423055814962006,0.3770339980331612,medium (11-20Q)
toronto,27,graphstate_n18.qasm,mqt_bench,18,18,18.0,5.17247013409622,0.6608767148489841,0.8001840078830719,0.15199100254882736,0.8765895590186119,6.464100860726093,36,0.16590705949942477,0.28735945189423445,0.044454667104615105,0.33181411899884955,0.28735945189423445,0.16590705949942477,medium (11-20Q)
toronto,27,20QBT_45CYC_.3D1_.2D2_0.qasm,queko,20,40,90.0,25.693457153243944,3.360281758066745,0.8709579980373383,0.16878598364363268,4.3829477950930595,29.500225281980196,60,0.4427402525213547,0.6423364288310986,0.043547899901866916,0.6858843287329656,0.28548285725826605,0.3429421643664828,medium (11-20Q)
toronto,27,qaoa_n16_seed0.qasm,mqt_bench,16,69,276.0,79.21575881030411,7.78402863465558,0.6921460050344467,0.14059818769127475,13.44103990495205,114.44949220845638,85,0.9400929978275124,1.1480544755116537,0.04325912531465292,1.1913136008263066,0.28701361887791343,0.5956568004131533,medium (11-20Q)
toronto,27,melbourne_qasmbench_fredkin_n3_transpiled.qasm,mlqd,3,3,8.0,2.3636059985496103,0.978614850888959,0.13171800158917904,0.10282491867814379,0.3895953595638275,17.94444168627431,6,0.41588733335646494,0.7878686661832034,0.04390600052972635,0.8317746667129298,0.2954507498187013,0.4158873333564649,tiny (2-4Q)
toronto,27,qaoa_n17_seed2.qasm,mqt_bench,17,70,280.0,79.25417903076857,7.92638390066376,0.7761860084533692,0.15558461415495503,13.635837584733963,102.1071987482623,87,0.9198892533243901,1.1322025575824082,0.04565800049725701,1.1778605580796653,0.28305063939560204,0.5889302790398326,medium (11-20Q)
toronto,27,melbourne_only2qu_qu06_twoqugatenum18_hhl_n7_transpiled_8.qasm,mlqd,6,11,18.0,5.061219511283562,1.2707627170835791,0.25754800528287886,0.1314645355628852,0.8765895590186119,19.65155779686413,17,0.31286867744508473,0.46011086466214196,0.042924667547146474,0.5030355322092884,0.2811788617379756,0.2515177661046442,small (5-10Q)
toronto,27,20QBT_45CYC_.1D1_.2D2_9.qasm,queko,20,37,90.0,25.469300188282503,2.8634605755208593,0.876081999540329,0.14864736803547274,4.3829477950930595,29.071822274223162,57,0.4621996875056637,0.6883594645481758,0.043804099977016446,0.7321635645251922,0.28299222431425003,0.3660817822625961,medium (11-20Q)
toronto,27,melbourne_1qu_qu09_len80_square_root_n18_transpiled_36.qasm,mlqd,9,11,25.0,7.003336629606784,1.6533401033645898,0.43522201240062713,0.132818003384959,1.217485498636961,16.091411808371788,20,0.3719279321003705,0.6366669663278894,0.04835800137784746,0.685024967705737,0.28013346518427135,0.3425124838528685,small (5-10Q)
toronto,27,dk17_224.qasm,revlib,21,102,5878.0,1711.794693286717,200.1918533444589,0.9026699924468994,0.1478039261092017,286.25519043952227,1896.368227159623,123,13.924368807147673,16.782300914575657,0.04298428535461426,16.82528519993027,0.2912206011035585,8.412642599965135,large (21-50Q)
toronto,27,mlqd_grid5x5_1qu_qu15_len45_qram_n20_transpiled_3.qasm,mlqd,15,11,20.0,5.629971711980179,1.2183577278115092,0.6509000128507614,0.15995304340386704,0.9739883989095688,8.649518514099372,26,0.24157198941657462,0.5118156101800163,0.04339333419005076,0.5552089443700671,0.281498585599009,0.27760447218503354,medium (11-20Q)
toronto,27,melbourne_1qu_qu11_len15_bv_n19_transpiled_1.qasm,mlqd,11,7,7.0,2.020124945230782,0.6692931222099041,0.4740280133485794,0.14216253108397686,0.3408959396183491,4.261615112069908,18,0.13856405325440896,0.28858927789011174,0.043093455758961764,0.3316827336490735,0.28858927789011174,0.16584136682453676,medium (11-20Q)
toronto,27,qwalk_n11.qasm,mqt_bench,11,46,11094.0,3261.885262105465,553.9080972154414,0.5108180037140846,0.1489910416408001,540.2713648751378,6385.611388770098,57,57.23501894928384,70.91054917620576,0.04643800033764405,70.95698717654341,0.2940224681905052,35.478493588271704,medium (11-20Q)
toronto,27,ex-1_166.qasm,revlib,3,3,8.0,1.9908475860394537,0.9039149815241945,0.1556440043449402,0.11331862295988805,0.3895953595638275,12.791032937107634,6,0.357748598397399,0.6636158620131513,0.05188133478164673,0.715497196794798,0.2488559482549317,0.357748598397399,tiny (2-4Q)
toronto,27,melbourne_1qu_qu12_len45_qft_n29_transpiled_23.qasm,mlqd,12,9,16.0,4.59845982145518,1.1610886177878887,0.5637200164794922,0.1761117642798596,0.779190719127655,8.157347064191873,21,0.2458180875206987,0.5109399801616867,0.04697666803995768,0.5579166482016444,0.2874037388409488,0.2789583241008222,medium (11-20Q)
toronto,27,qaoa_n26_seed2.qasm,mqt_bench,26,165,660.0,189.07225569419563,8.64398568609573,1.1602940249443054,0.06690406236236077,32.14161716401577,162.9520204615991,191,0.9959819357023033,1.1458924587527008,0.04462669326708867,1.1905191520197895,0.2864731146881752,0.5952595760098948,large (21-50Q)
toronto,27,20QBT_45CYC_.0D1_.3D2_9.qasm,queko,20,40,135.0,38.08803800135851,4.106775891188913,0.8877340006828308,0.1460648427391688,6.574421692639589,42.90478676277106,60,0.6495962000340224,0.9522009500339628,0.04438670003414154,0.9965876500681043,0.28213361482487787,0.4982938250340522,medium (11-20Q)
toronto,27,co14_215.qasm,revlib,15,75,15176.0,4330.016072747708,579.1765856027827,0.7074440157413483,0.15800032245854903,739.0623970925808,6120.64838545588,90,48.11915018626054,57.733547636636104,0.04716293438275655,57.78071057101886,0.2853199837076771,28.89035528550943,medium (11-20Q)
toronto,27,rd73_252.qasm,revlib,10,42,2014.0,582.0699653937854,93.66294329577867,0.4425440120697022,0.1710398080423705,98.08063177019358,1315.2815302404485,52,11.20216364242029,13.858808699852034,0.04425440120697022,13.903063101059004,0.2890118994010851,6.951531550529502,small (5-10Q)
toronto,27,20QBT_45CYC_.4D1_.2D2_9.qasm,queko,20,38,90.0,24.83483637967147,3.412668148498691,0.924944007396698,0.13912305470720387,4.3829477950930595,26.850097066492037,58,0.4441341446046235,0.6535483257808281,0.0462472003698349,0.699795526150663,0.2759426264407941,0.3498977630753315,medium (11-20Q)
toronto,27,melbourne_1qu_qu11_len85_square_root_n18_transpiled_37.qasm,mlqd,11,16,26.0,7.414524690462276,1.5782629573864895,0.47871400833129885,0.16421498290289285,1.2661849185824394,15.488422234201636,27,0.29234217402939167,0.46340779315389224,0.04351945530284535,0.5069272484567376,0.28517402655624136,0.2534636242283688,medium (11-20Q)
toronto,27,melbourne_1qu_qu11_len65_adder_n64_transpiled_1.qasm,mlqd,11,11,24.0,6.724912857227028,1.5951235262763164,0.49850400984287263,0.15857627682438608,1.1687860786914825,13.490188091659896,22,0.32833713032135914,0.6113557142933662,0.045318546349352055,0.6566742606427183,0.2802047023844595,0.32833713032135914,medium (11-20Q)
toronto,27,20QBT_45CYC_.2D1_.3D2_5.qasm,queko,20,38,135.0,39.10487533026375,4.1854651878841675,0.8894260156154633,0.15614102058698706,6.574421692639589,43.966417266537945,58,0.6895569197565382,1.0290756665858882,0.04447130078077317,1.0735469673666613,0.2896657431871389,0.5367734836833307,medium (11-20Q)
toronto,27,draper_qft_adder_n10.qasm,mqt_bench,10,25,70.0,19.820039658416064,4.056430408692099,0.45546400755643845,0.14675213145559307,3.4089593961834908,43.5161490910126,35,0.5793001047420715,0.7928015863366425,0.04554640075564385,0.8383479870922864,0.28314342369165807,0.4191739935461432,small (5-10Q)
toronto,27,grover_n14.qasm,mqt_bench,14,53,140864.0,41350.38673799038,5664.667151015203,0.6217300134897232,0.13895230312717932,6859.995091199875,66508.5902896883,67,617.1792308657294,780.1959761884978,0.044409286677837376,780.2403854751756,0.29354829294915935,390.1201927375878,medium (11-20Q)
toronto,27,melbourne_1qu_qu09_len50_square_root_n18_transpiled_16.qasm,mlqd,9,9,13.0,3.901649161754176,0.988682999151628,0.36854000508785245,0.15335969280123335,0.6330924592912197,10.586772420606284,18,0.2372327314912238,0.4335165735282418,0.04094888945420583,0.4744654629824476,0.3001268585964751,0.2372327314912238,small (5-10Q)
toronto,27,bv_n17.qasm,mqt_bench,17,8,8.0,2.259634365271777,0.7642688594078059,0.7916260159015656,0.14043809485070005,0.3895953595638275,2.8544215575056975,25,0.1220504152469337,0.2824542956589721,0.04656623622950386,0.32902053188847596,0.2824542956589721,0.16451026594423798,medium (11-20Q)
toronto,27,qaoa_n13_seed2.qasm,mqt_bench,13,40,160.0,46.76563489977271,5.519435055252055,0.5974120140075684,0.14137586856806086,7.79190719127655,78.28037234480566,53,0.8936423945996278,1.1691408724943178,0.04595477030827449,1.2150956428025923,0.29228521812357944,0.6075478214012962,medium (11-20Q)
toronto,27,melbourne_1qu_qu06_len65_dnn_n8_transpiled_6.qasm,mlqd,6,2,6.0,1.7854800365492702,0.7516121432446741,0.24948600575327873,0.10625008439952177,0.29219651967287064,7.156634021047914,8,0.2543707552878186,0.8927400182746351,0.04158100095887979,0.934321019233515,0.29758000609154506,0.4671605096167575,small (5-10Q)
toronto,27,hhl_n7.qasm,mqt_bench,7,20,82.0,22.643611636161804,4.756892302297634,0.31470800668001175,0.1563187685532581,3.993352435529232,71.95117745823778,27,0.8503081349200672,1.1321805818080901,0.04495828666857311,1.1771388684766633,0.2761416053190464,0.5885694342383316,small (5-10Q)
toronto,27,melbourne_1qu_qu10_len50_adder_n64_transpiled_7.qasm,mlqd,10,10,19.0,5.285369273908437,1.3247458002962151,0.4581160083413124,0.17232902928368588,0.9252889789640903,11.537185292967655,20,0.2871742641124874,0.5285369273908437,0.04581160083413124,0.574348528224975,0.2781773302057072,0.2871742641124875,small (5-10Q)
toronto,27,hhl_n24.qasm,mqt_bench,24,275,1122.0,325.67454737646506,12.808742489392289,1.0567140114307403,0.1272435742468611,54.64074917882681,308.1955418907688,299,1.0927466936050028,1.1842710813689639,0.04402975047628085,1.2283008318452446,0.2902625199433735,0.6141504159226223,large (21-50Q)
toronto,27,melbourne_1qu_qu11_len45_multiplier_n15_transpiled_0.qasm,mlqd,11,8,12.0,3.280565688982606,0.719246739260012,0.4821320077776909,0.18372389050894758,0.5843930393457413,6.804289356568215,19,0.19803672088212088,0.4100707111228257,0.04383018252524463,0.45390089364807035,0.2733804740818838,0.22695044682403517,medium (11-20Q)
toronto,27,qftentangled_n18.qasm,mqt_bench,18,153,350.0,100.24768737789243,7.635124216991864,0.7818560039997101,0.15435714602329473,17.044796980917454,128.21758337220572,171,0.5908160431689599,0.655213642992761,0.04343644466665056,0.6986500876594115,0.2864219639368355,0.34932504382970575,medium (11-20Q)
toronto,27,20QBT_45CYC_.5D1_.2D2_5.qasm,queko,20,33,90.0,25.43277265398763,3.676812481697667,0.9029300045967102,0.13758492104721554,4.3829477950930595,28.16693710975644,53,0.4969000501619687,0.7706900804238676,0.04514650022983551,0.815836580653703,0.28258636282208477,0.4079182903268515,medium (11-20Q)
toronto,27,20QBT_45CYC_.0D1_.1D2_4.qasm,queko,20,22,45.0,12.93554116917774,2.3780711053744823,0.8766940075159073,0.16160692982539795,2.1914738975465298,14.754909989438966,42,0.3288627423022297,0.5879791440535337,0.043834700375795364,0.6318138444293291,0.287456470426172,0.31590692221466454,medium (11-20Q)
toronto,27,cdkm_ripple_carry_adder_n10.qasm,mqt_bench,10,13,65.0,18.63637666646391,4.153291508133944,0.441940011382103,0.1510598917745359,3.1654622964560986,42.16947139088257,23,0.8294920294715658,1.4335674358818393,0.0441940011382103,1.4777614370200496,0.28671348717636785,0.7388807185100248,small (5-10Q)
toronto,27,rd73_140.qasm,revlib,10,24,90.0,25.949710996802896,4.359805934071995,0.44188200622797014,0.15347848445730508,4.3829477950930595,58.72543038879762,34,0.776223323618555,1.0812379582001206,0.04418820062279701,1.1254261588229175,0.28833012218669885,0.5627130794114588,small (5-10Q)
toronto,27,20QBT_45CYC_.3D1_.1D2_5.qasm,queko,20,24,45.0,12.375389732420444,2.1155133371601593,0.8938639962673187,0.1418943456268891,2.1914738975465298,13.844824027031809,44,0.3015739483792674,0.5156412388508519,0.04469319981336593,0.5603344386642178,0.2750086607204543,0.2801672193321089,medium (11-20Q)
rochester,53,melbourne_1qu_qu08_len55_square_root_n18_transpiled_9.qasm,mlqd,8,10,14.0,17.319956330507992,6.112415227732433,1.1259875082969666,0.2273032779374018,0.6176841557025909,15.382014634162395,18,1.0247746577113865,1.7319956330507993,0.14074843853712082,1.87274407158792,1.237139737893428,0.93637203579396,small (5-10Q)
rochester,53,melbourne_only2qu_qu14_twoqugatenum23_qft_n18_transpiled_13.qasm,mlqd,14,12,23.0,30.92707331366837,13.848286838346544,1.9720499658584594,0.31431892768480024,1.0147668272256851,15.682702694708553,26,1.2653508953664163,2.5772561094723643,0.1408607118470328,2.718116821319397,1.3446553614638421,1.3590584106596986,medium (11-20Q)
rochester,53,melbourne_only2qu_qu07_twoqugatenum19_sat_n11_transpiled_9.qasm,mlqd,7,10,19.0,22.830724625214934,7.82155955296414,0.9874750030040741,0.21093423315482632,0.8382856398820877,23.12030639333636,17,1.401070566365824,2.2830724625214933,0.1410678575720106,2.424140320093504,1.201617085537628,1.212070160046752,small (5-10Q)
rochester,53,20QBT_45CYC_.2D1_.1D2_7.qasm,queko,20,24,45.0,57.86082907170057,13.168201342986151,2.9305375051498412,0.34984229048091947,1.9854133576154709,19.744101199872578,44,1.3816219676556913,2.4108678779875237,0.14652687525749206,2.5573947532450156,1.285796201593346,1.2786973766225078,medium (11-20Q)
rochester,53,20QBT_45CYC_.2D1_.1D2_4.qasm,queko,20,29,45.0,58.47976478844881,13.093662943549068,2.9485125017166136,0.3105644716220346,1.9854133576154709,19.833649935145974,49,1.2536383120441923,2.0165436133947865,0.14742562508583068,2.1639692384806173,1.2995503286321959,1.0819846192403086,medium (11-20Q)
rochester,53,melbourne_1qu_qu07_len45_qugan_n39_transpiled_6.qasm,mlqd,7,6,14.0,16.055536020919682,6.952113137967581,0.9916624999046326,0.23672662251191104,0.6176841557025909,16.190524520654687,13,1.3113229631403318,2.6759226701532803,0.14166607141494753,2.817588741568228,1.146824001494263,1.408794370784114,small (5-10Q)
